     128
    0.000000000000e+00     1.000000000000e-03
    7.037841505434e-04     4.958261527181e-03
    1.641937109255e-03     5.337134842121e-03
    2.996121263513e-03     5.439968390099e-03
    4.786234197715e-03     5.559417140133e-03
    7.033069499170e-03     5.705092278789e-03
    9.758372772980e-03     5.894352052229e-03
    1.298491735134e-02     6.158515030600e-03
    1.673661503422e-02     6.552123070308e-03
    2.103862892135e-02     7.159281811522e-03
    2.591755754284e-02     8.069934463822e-03
    3.140166274631e-02     9.278263382132e-03
    3.752118041122e-02     1.056208986695e-02
    4.430877369828e-02     1.160721481965e-02
    5.180018133682e-02     1.230270765302e-02
    6.003510716829e-02     1.274964079738e-02
    6.905861989940e-02     1.308156942176e-02
    7.892306331551e-02     1.338269025811e-02
    8.969064328174e-02     1.369535302383e-02
    1.014380292001e-01     1.404274504300e-02
    1.142545091934e-01     1.443355363650e-02
    1.282175610253e-01     1.484740695600e-02
    1.433760883065e-01     1.525388111271e-02
    1.597335107897e-01     1.561521704446e-02
    1.772347972602e-01     1.588377835515e-02
    1.957247811287e-01     1.600105791694e-02
    2.149438901953e-01     1.591065461197e-02
    2.346304487453e-01     1.563718966356e-02
    2.545401324698e-01     1.523324744584e-02
    2.744661682085e-01     1.473733343612e-02
    2.942360045071e-01     1.417523760376e-02
    3.136917424323e-01     1.356670129980e-02
    3.327266503911e-01     1.294640727326e-02
    3.512930583418e-01     1.234943398241e-02
    3.693903311828e-01     1.179966893126e-02
    3.870575274387e-01     1.131366108248e-02
    4.043638967032e-01     1.090371009533e-02
    4.213827748271e-01     1.056413826091e-02
    4.381430409715e-01     1.026220015207e-02
    4.546324271788e-01     9.969600971192e-03
    4.708046665696e-01     9.664094939544e-03
    4.865856308632e-01     9.328336947608e-03
    5.018568868890e-01     8.950552077905e-03
    5.165327174523e-01     8.532261061390e-03
    5.305812298199e-01     8.097480440481e-03
    5.439818908055e-01     7.667661852415e-03
    5.567166143130e-01     7.258171990162e-03
    5.688768405904e-01     6.876242711224e-03
    5.804549924514e-01     6.529130169492e-03
    5.915464989633e-01     6.218568586821e-03
    6.021859253135e-01     5.946555839604e-03
    6.124482617289e-01     5.711054152641e-03
    6.223643195325e-01     5.506098505303e-03
    6.320013455189e-01     5.325440492387e-03
    6.413476628573e-01     5.165539847204e-03
    6.504943712997e-01     5.021934412105e-03
    6.593810430917e-01     4.892903367053e-03
    6.681059591215e-01     4.774991390293e-03
    6.766351175851e-01     4.667060778405e-03
    6.849921505997e-01     4.567255577649e-03
    6.932267141916e-01     4.473791827740e-03
    7.012587028495e-01     4.386582765019e-03
    7.091813415299e-01     4.303798561971e-03
    7.169784886218e-01     4.225432378480e-03
    7.246142193973e-01     4.151722420887e-03
    7.321609137787e-01     4.081872425634e-03
    7.395871995530e-01     4.016104183692e-03
    7.468837842520e-01     3.954412496375e-03
    7.541080864038e-01     3.896253819444e-03
    7.612284586126e-01     3.841841762279e-03
    7.682377104639e-01     3.791170309859e-03
    7.751909209223e-01     3.743808511128e-03
    7.820670511062e-01     3.699981732531e-03
    7.888395468576e-01     3.659744619427e-03
    7.955722477766e-01     3.622700925871e-03
    8.022600427361e-01     3.588978536528e-03
    8.088494308073e-01     3.558752075715e-03
    8.154114112313e-01     3.531453198331e-03
    8.219542705504e-01     3.507043342210e-03
    8.284196435899e-01     3.485502948270e-03
    8.348554525188e-01     3.466567161961e-03
    8.412854511563e-01     3.450119390755e-03
    8.476826666967e-01     3.436071671148e-03
    8.540309438963e-01     3.424491419495e-03
    8.603853492287e-01     3.415074623928e-03
    8.667442371830e-01     3.407946372579e-03
    8.730495015946e-01     3.402978948986e-03
    8.793623328816e-01     3.400204332209e-03
    8.856963409006e-01     3.399366203960e-03
    8.920100960089e-01     3.399681010834e-03
    8.983035477782e-01     3.400022944672e-03
    9.046181854182e-01     3.399519153431e-03
    9.109463208062e-01     3.398770028225e-03
    9.172170758028e-01     3.399156166456e-03
    9.235122201339e-01     3.401966688859e-03
    9.298389452591e-01     3.407371082862e-03
    9.361468298458e-01     3.414522154335e-03
    9.424567331306e-01     3.422569712132e-03
    9.488029477158e-01     3.430728423034e-03
    9.551719933971e-01     3.438176973013e-03
    9.615233382671e-01     3.443967905159e-03
    9.679018626085e-01     3.447448306393e-03
    9.743018265309e-01     3.447637957460e-03
    9.807344657985e-01     3.443819103420e-03
    9.871767639938e-01     3.435070098371e-03
    9.936129294282e-01     3.420625579126e-03
    1.000000000000e+00     3.399917485158e-03
    1.006355261958e+00     3.376235874022e-03
    1.012686178222e+00     3.366589295664e-03
    1.019012739592e+00     3.392568647983e-03
    1.025325511088e+00     3.468612931127e-03
    1.031783911742e+00     3.590645520678e-03
    1.038490890699e+00     3.742159202167e-03
    1.045439758676e+00     3.903330841461e-03
    1.052663542952e+00     4.049663027954e-03
    1.060184427789e+00     4.165406235169e-03
    1.067874477505e+00     4.249916899134e-03
    1.075702010225e+00     4.307408237296e-03
    1.083661800593e+00     4.342993221200e-03
    1.091618204064e+00     4.362624595817e-03
    1.099620219596e+00     4.372893044704e-03
    1.107648947590e+00     4.380115959618e-03
    1.115623975864e+00     4.390658235720e-03
    1.123646018326e+00     4.410788652836e-03
    1.131675402074e+00     4.442926707241e-03
    1.139734194886e+00     4.485882884524e-03
    1.147897132795e+00     4.538931698614e-03
    1.156090430447e+00     4.599978439867e-03
