               56
0.6266100000000E+01 -.3033400000000E+01
0.7282400000000E+01 -.2244400000000E+01
0.7900200000000E+01 -.1327200000000E+01
0.8305700000000E+01 -.4100000000000E+00
0.8393800000000E+01 0.6454000000000E+00
0.8269700000000E+01 0.1694700000000E+01
0.7906200000000E+01 0.2474700000000E+01
0.7401500000000E+01 0.3189600000000E+01
0.6552400000000E+01 0.3935600000000E+01
0.5753400000000E+01 0.4544400000000E+01
0.4935400000000E+01 0.4729600000000E+01
0.4324600000000E+01 0.4347100000000E+01
0.4125300000000E+01 0.3595200000000E+01
0.4105300000000E+01 0.2581900000000E+01
0.4105300000000E+01 0.1566600000000E+01
0.4105300000000E+01 0.5502000000000E+00
0.4105300000000E+01 -.4661000000000E+00
0.4105300000000E+01 -.1481400000000E+01
0.4105300000000E+01 -.2493700000000E+01
0.3942100000000E+01 -.2525700000000E+01
0.4114600000000E+01 -.2536200000000E+01
0.4214100000000E+01 -.2567400000000E+01
0.4305300000000E+01 -.2617900000000E+01
0.4384400000000E+01 -.2685800000000E+01
0.4448300000000E+01 -.2768100000000E+01
0.4494300000000E+01 -.2861600000000E+01
0.4520500000000E+01 -.2962500000000E+01
0.4526000000000E+01 -.3066600000000E+01
0.4510400000000E+01 -.3169600000000E+01
0.4474500000000E+01 -.3267500000000E+01
0.4162400000000E+01 -.3907500000000E+01
0.4188200000000E+01 -.3872600000000E+01
0.4495100000000E+01 -.3896500000000E+01
0.4645300000000E+01 -.3733200000000E+01
0.4727900000000E+01 -.3706900000000E+01
0.4813900000000E+01 -.3696400000000E+01
0.4900400000000E+01 -.3702000000000E+01
0.4984300000000E+01 -.3723500000000E+01
0.5062800000000E+01 -.3760200000000E+01
0.5133200000000E+01 -.3810900000000E+01
0.5192900000000E+01 -.3873600000000E+01
0.5252600000000E+01 -.3972400000000E+01
0.5272300000000E+01 -.4250800000000E+01
0.5556600000000E+01 -.4535000000000E+01
0.5564200000000E+01 -.4564300000000E+01
0.5564200000000E+01 -.3913500000000E+01
0.5569200000000E+01 -.3783300000000E+01
0.5589200000000E+01 -.3686200000000E+01
0.5637300000000E+01 -.3565100000000E+01
0.5708400000000E+01 -.3456900000000E+01
0.5799500000000E+01 -.3364800000000E+01
0.5907600000000E+01 -.3292700000000E+01
0.6027800000000E+01 -.3243600000000E+01
0.6154900000000E+01 -.3219600000000E+01
0.6265100000000E+01 -.3218600000000E+01
0.6363200000000E+01 -.3234600000000E+01
