      56
    0.000000000000e+00     1.000000000000e-03
    2.953793852715e-03     2.288969789152e-03
    6.955503698682e-03     2.535755319812e-03
    1.366074226422e-02     2.922319709347e-03
    2.428964331623e-02     3.524834786027e-03
    4.066461911785e-02     4.177429040883e-03
    6.267507815464e-02     4.579310548519e-03
    8.982672401060e-02     4.796700619632e-03
    1.209732899489e-01     4.909429378729e-03
    1.554468068911e-01     4.967321037707e-03
    1.916996228238e-01     4.995271984172e-03
    2.300920158320e-01     5.006637733111e-03
    2.682952462171e-01     5.006687834159e-03
    3.081076455883e-01     4.997379725873e-03
    3.459776850331e-01     4.986186587858e-03
    3.853839716291e-01     4.990643927404e-03
    4.222658652233e-01     5.022059258357e-03
    4.603447701673e-01     5.047614155073e-03
    4.957859093573e-01     5.010522149354e-03
    5.305963575249e-01     4.883205424838e-03
    5.624278416661e-01     4.714931033197e-03
    5.931275557332e-01     4.538715525693e-03
    6.211004584984e-01     4.385823062215e-03
    6.485640539840e-01     4.245889240456e-03
    6.734724344252e-01     4.124945814924e-03
    6.981287276846e-01     4.008728232778e-03
    7.208813514248e-01     3.902776696613e-03
    7.429059316338e-01     3.798569578566e-03
    7.640818901933e-01     3.694075219940e-03
    7.837416185332e-01     3.591042056087e-03
    8.030443381155e-01     3.482268873205e-03
    8.210515611486e-01     3.374693743051e-03
    8.382398036332e-01     3.272507504114e-03
    8.551053039353e-01     3.178604952642e-03
    8.708201220405e-01     3.101577488957e-03
    8.861065905086e-01     3.040474579125e-03
    9.013048849542e-01     2.997046169999e-03
    9.158251903319e-01     2.973543177885e-03
    9.301021031808e-01     2.964318547689e-03
    9.444934605593e-01     2.965143910699e-03
    9.585542292769e-01     2.972279045950e-03
    9.723372023135e-01     2.982285693926e-03
    9.862663424443e-01     2.992514651173e-03
    1.000000000000e+00     2.999995359791e-03
    1.013309503686e+00     3.003005626529e-03
    1.026720481802e+00     3.002864609812e-03
    1.040011226911e+00     3.001239380467e-03
    1.052805792483e+00     2.999748361155e-03
    1.065672164514e+00     2.999186355233e-03
    1.078510379567e+00     2.999305902893e-03
    1.090795157642e+00     2.999708315694e-03
    1.103151167211e+00     3.000071928422e-03
    1.115566699650e+00     3.000210862409e-03
    1.127368717035e+00     3.000188478091e-03
    1.139232746692e+00     3.000091460422e-03
    1.151158489782e+00     2.999992331400e-03
