193	
0.00000000	1.0717810E+03
0.00600000	1.0656640E+03
0.01200000	1.0601873E+03
0.01800000	1.0549717E+03
0.02400000	1.0498257E+03
0.03000000	1.0447741E+03
0.03600000	1.0398017E+03
0.04200000	1.0349107E+03
0.04800000	1.0301012E+03
0.05400000	1.0253767E+03
0.06000000	1.0207416E+03
0.06600000	1.0161973E+03
0.07200000	1.0117504E+03
0.07800000	1.0074017E+03
0.08400000	1.0031562E+03
0.09000000	9.9901194E+02
0.09600000	9.9497436E+02
0.10200000	9.9104208E+02
0.10800000	9.8721734E+02
0.11400000	9.8350015E+02
0.12000000	9.7988982E+02
0.12600000	9.7638610E+02
0.13200000	9.7298793E+02
0.13800000	9.6969456E+02
0.14400000	9.6650403E+02
0.15000000	9.6341484E+02
0.15600000	9.6042608E+02
0.16200000	9.5753270E+02
0.16800000	9.5473488E+02
0.17400000	9.5203128E+02
0.18000000	9.4941752E+02
0.18600000	9.4689028E+02
0.19200000	9.4444894E+02
0.19800000	9.4208680E+02
0.20400000	9.3980552E+02
0.21000000	9.3759809E+02
0.21600000	9.3546424E+02
0.22200000	9.3340043E+02
0.22800000	9.3139924E+02
0.23400000	9.2946070E+02
0.24000000	9.2758164E+02
0.24600000	9.2575719E+02
0.25200000	9.2398331E+02
0.25800000	9.2225792E+02
0.26400000	9.2057733E+02
0.27000000	9.1893509E+02
0.27600000	9.1733011E+02
0.28200000	9.1576059E+02
0.28800000	9.1421718E+02
0.29400000	9.1269425E+02
0.30000000	9.1119736E+02
0.30600000	9.0971901E+02
0.31200000	9.0824760E+02
0.31800000	9.0678353E+02
0.32400000	9.0532985E+02
0.33000000	9.0387410E+02
0.33600000	9.0240688E+02
0.34200000	9.0093626E+02
0.34800000	8.9945438E+02
0.35400000	8.9794797E+02
0.36000000	8.9641987E+02
0.36600000	8.9486736E+02
0.37200000	8.9327891E+02
0.37800000	8.9165054E+02
0.38400000	8.8998214E+02
0.39000000	8.8826456E+02
0.39600000	8.8649177E+02
0.40200000	8.8465996E+02
0.40800000	8.8276182E+02
0.41400000	8.8079131E+02
0.42000000	8.7874438E+02
0.42600000	8.7661372E+02
0.43200000	8.7438948E+02
0.43800000	8.7206788E+02
0.44400000	8.6963995E+02
0.45000000	8.6710069E+02
0.45600000	8.6443874E+02
0.46200000	8.6164926E+02
0.46800000	8.5872133E+02
0.47400000	8.5564610E+02
0.48000000	8.5241441E+02
0.48600000	8.4901851E+02
0.49200000	8.4544694E+02
0.49800000	8.4168715E+02
0.50400000	8.3773297E+02
0.51000000	8.3356783E+02
0.51600000	8.2918240E+02
0.52200000	8.2456555E+02
0.52800000	8.1970332E+02
0.53400000	8.1458356E+02
0.54000000	8.0919447E+02
0.54600000	8.0352059E+02
0.55200000	7.9755060E+02
0.55800000	7.9127124E+02
0.56400000	7.8467009E+02
0.57000000	7.7773537E+02
0.57600000	7.7045506E+02
0.58200000	7.6281836E+02
0.58800000	7.5481434E+02
0.59400000	7.4643715E+02
0.60000000	7.3767849E+02
0.60600000	7.2853342E+02
0.61200000	7.1900008E+02
0.61800000	7.0907846E+02
0.62400000	6.9877219E+02
0.63000000	6.8808901E+02
0.63600000	6.7703911E+02
0.64200000	6.6563572E+02
0.64800000	6.5389704E+02
0.65400000	6.4184606E+02
0.66000000	6.2950932E+02
0.66600000	6.1691605E+02
0.67200000	6.0410176E+02
0.67800000	5.9110290E+02
0.68400000	5.7796020E+02
0.69000000	5.6471841E+02
0.69600000	5.5142068E+02
0.70200000	5.3811222E+02
0.70800000	5.2483898E+02
