     108
    0.000000000000e+00     1.000000000000e-03
    6.985103531157e-04     5.420480878482e-03
    1.657229105350e-03     8.353051748648e-03
    3.114229118012e-03     1.000000000000e-02
    5.154401008783e-03     1.000000000000e-02
    7.880504823419e-03     1.000000000000e-02
    1.142058434750e-02     1.000000000000e-02
    1.594148692641e-02     1.000000000000e-02
    2.164450338663e-02     1.000000000000e-02
    2.870955622443e-02     1.000000000000e-02
    3.721836811031e-02     1.000000000000e-02
    4.709020625753e-02     1.000000000000e-02
    5.821785231656e-02     1.000000000000e-02
    7.047817177960e-02     1.000000000000e-02
    8.372378884175e-02     1.000000000000e-02
    9.786273910838e-02     1.000000000000e-02
    1.127844371054e-01     1.000000000000e-02
    1.283869070442e-01     1.000000000000e-02
    1.446168858910e-01     1.000000000000e-02
    1.613839517302e-01     1.000000000000e-02
    1.786492188906e-01     1.000000000000e-02
    1.963656356271e-01     1.000000000000e-02
    2.144835745099e-01     1.000000000000e-02
    2.329994721968e-01     1.000000000000e-02
    2.518621883507e-01     1.000000000000e-02
    2.711033848768e-01     1.000000000000e-02
    2.906893461834e-01     1.000000000000e-02
    3.106834274283e-01     1.000000000000e-02
    3.310581437708e-01     1.000000000000e-02
    3.518614237146e-01     1.000000000000e-02
    3.730274140885e-01     1.000000000000e-02
    3.945605758270e-01     1.000000000000e-02
    4.163588075438e-01     1.000000000000e-02
    4.384373099185e-01     1.000000000000e-02
    4.607646709518e-01     1.000000000000e-02
    4.834642230214e-01     1.000000000000e-02
    5.066207047358e-01     1.000000000000e-02
    5.303822986207e-01     1.000000000000e-02
    5.546057619323e-01     1.000000000000e-02
    5.790104877028e-01     1.000000000000e-02
    6.030266553071e-01     1.000000000000e-02
    6.260953078183e-01     1.000000000000e-02
    6.478028041633e-01     1.000000000000e-02
    6.680011911702e-01     1.000000000000e-02
    6.866385689631e-01     1.000000000000e-02
    7.037494720742e-01     1.000000000000e-02
    7.194306764096e-01     1.000000000000e-02
    7.338288892678e-01     1.000000000000e-02
    7.471131882895e-01     1.000000000000e-02
    7.594568175171e-01     9.760842868215e-03
    7.710021684559e-01     9.120325486868e-03
    7.819184688208e-01     8.608110933171e-03
    7.923745673162e-01     8.216761987739e-03
    8.024735735265e-01     7.943107591427e-03
    8.123744307111e-01     7.765339553221e-03
    8.221126336340e-01     7.628309490079e-03
    8.316669279911e-01     7.482085860502e-03
    8.409947570517e-01     7.282870485252e-03
    8.499464967283e-01     7.001313924879e-03
    8.584584875989e-01     6.630622932580e-03
    8.664229537273e-01     6.220718087698e-03
    8.738939609439e-01     5.813894915386e-03
    8.808759187558e-01     5.440308383667e-03
    8.874481858513e-01     5.115539103447e-03
    8.936932143777e-01     4.847822185589e-03
    8.996436447226e-01     4.634110297482e-03
    9.053896456994e-01     4.462503131227e-03
    9.109710662563e-01     4.326073724519e-03
    9.163959681501e-01     4.218598328124e-03
    9.217264259331e-01     4.134557126089e-03
    9.269875622084e-01     4.070662138575e-03
    9.321733632457e-01     4.023554074591e-03
    9.373250232636e-01     3.990602451530e-03
    9.424634279149e-01     3.969425224379e-03
    9.475851376193e-01     3.957869641332e-03
    9.527040014803e-01     3.954351028164e-03
    9.578396770963e-01     3.956676834420e-03
    9.629974616666e-01     3.963418938818e-03
    9.681793480329e-01     3.972672695757e-03
    9.733883454029e-01     3.982756808639e-03
    9.786240579416e-01     3.991891115963e-03
    9.839426428164e-01     3.998384975361e-03
    9.892876481289e-01     4.000080079117e-03
    9.946433051571e-01     3.997227893526e-03
    1.000000000000e+00     4.000406672190e-03
    1.005356678239e+00     4.021119522503e-03
    1.010755511700e+00     4.065252407084e-03
    1.016203593156e+00     4.135037960210e-03
    1.021691289241e+00     4.234173385483e-03
    1.027324465096e+00     4.363617568775e-03
    1.033131007751e+00     4.518612236839e-03
    1.039079870017e+00     4.689131865686e-03
    1.045266443223e+00     4.868377603501e-03
    1.051681344403e+00     5.044312686084e-03
    1.058266661233e+00     5.206173529732e-03
    1.065084839522e+00     5.354248161847e-03
    1.072042753262e+00     5.486589236153e-03
    1.079157017770e+00     5.603850326420e-03
    1.086418248502e+00     5.706199626452e-03
    1.093746389505e+00     5.793819072246e-03
    1.101208446816e+00     5.868012888944e-03
    1.108685661523e+00     5.929238093674e-03
    1.116254520953e+00     5.979176891917e-03
    1.123829136730e+00     6.018662381092e-03
    1.131440927522e+00     6.048970613170e-03
    1.139058573571e+00     6.070476527573e-03
    1.146664895574e+00     6.083858335008e-03
    1.154278226345e+00     6.089835965344e-03
