	  135
    0.000000000000e+00     1.000000000000e-03	
    6.631591991950e-04     4.813172238923e-03
    1.578579118001e-03     5.216415336616e-03
    2.908928399837e-03     5.294647274740e-03
    4.674058604529e-03     5.374602255487e-03
    6.894709716040e-03     5.456356024682e-03
    9.592571763435e-03     5.540013276269e-03
    1.279035558067e-02     5.625711270264e-03
    1.651190203903e-02     5.713631605310e-03
    2.078230026639e-02     5.804020595125e-03
    2.562805945710e-02     5.897192631907e-03
    3.107733732142e-02     5.993568706329e-03
    3.716024784166e-02     6.093706860562e-03
    4.390930254719e-02     6.198349230161e-03
    5.136003339746e-02     6.308487364737e-03
    5.955191509133e-02     6.425483267921e-03
    6.852964463074e-02     6.551160323045e-03
    7.834510014902e-02     6.688069037540e-03
    8.906010552394e-02     6.839769964110e-03
    1.007500222972e-01     7.011280454690e-03
    1.135042161176e-01     7.205496929635e-03
    1.274012572070e-01     7.412176267452e-03
    1.424930115686e-01     7.616163699072e-03
    1.587842547584e-01     7.798693513590e-03
    1.762243605870e-01     7.936324953938e-03
    1.946667083937e-01     7.999938509484e-03
    2.138507854631e-01     7.960360326746e-03
    2.335151842465e-01     7.827619115512e-03
    2.534187309848e-01     7.628580819096e-03
    2.733457009520e-01     7.382907277556e-03
    2.931272419624e-01     7.103939004417e-03
    3.126051255866e-01     6.801484979891e-03
    3.316696406441e-01     6.492117655858e-03
    3.502692220596e-01     6.193216508042e-03
    3.683992615507e-01     5.916703710556e-03
    3.860931736466e-01     5.670837185738e-03
    4.034160294720e-01     5.461640602256e-03
    4.204391504650e-01     5.287396949054e-03
    4.371943212969e-01     5.133080158443e-03
    4.536749997833e-01     4.985292792441e-03
    4.698430874073e-01     4.833533972340e-03
    4.856338262227e-01     4.669663607897e-03
    5.009352340163e-01     4.488092659425e-03
    5.156805026970e-01     4.287760803963e-03
    5.298279009616e-01     4.078311598015e-03
    5.433418600018e-01     3.868755329834e-03
    5.562036650316e-01     3.665557933078e-03
    5.684828643932e-01     3.472009706639e-03
    5.801531280760e-01     3.291534211180e-03
    5.913001616001e-01     3.124825802584e-03
    6.019364271296e-01     2.973012202157e-03
    6.121274487774e-01     2.835509544429e-03
    6.218900414615e-01     2.711314371192e-03
    6.312976644638e-01     2.598675170109e-03
    6.403279707432e-01     2.497125978838e-03
    6.490842822074e-01     2.404868011948e-03
    6.575196524677e-01     2.322021427853e-03
    6.657186811203e-01     2.247188992802e-03
    6.737005536076e-01     2.179994661094e-03
    6.814413718847e-01     2.120296231666e-03
    6.890306686819e-01     2.067132909047e-03
    6.964532101592e-01     2.020457014819e-03
    7.037164945932e-01     1.980030495782e-03
    7.108878459408e-01     1.944968658754e-03
    7.179466160591e-01     1.914588156426e-03
    7.248951084353e-01     1.888208647194e-03
    7.317907929890e-01     1.864932547792e-03
    7.386170170727e-01     1.844271632405e-03
    7.453491864222e-01     1.825800883866e-03
    7.520493398210e-01     1.808949324189e-03
    7.587114250603e-01     1.793288825316e-03
    7.652798935684e-01     1.778576544917e-03
    7.718200833182e-01     1.764333650169e-03
    7.783346261071e-01     1.750219385025e-03
    7.847648602445e-01     1.736067944063e-03
    7.911464492951e-01     1.721512051758e-03
    7.974970491964e-01     1.706273415689e-03
    8.037864115905e-01     1.690151195711e-03
    8.099847303762e-01     1.673282540818e-03
    8.161411310345e-01     1.655640792588e-03
    8.222526819518e-01     1.637414314191e-03
    8.282564826023e-01     1.618912717785e-03
    8.341964222194e-01     1.600131854340e-03
    8.400867560046e-01     1.581152808507e-03
    8.459182475881e-01     1.562090649511e-03
    8.516329389232e-01     1.543244194307e-03
    8.572970483665e-01     1.524483735164e-03
    8.629104892449e-01     1.505885687782e-03
    8.684554662874e-01     1.487583560728e-03
    8.738972953330e-01     1.469757261479e-03
    8.792911239744e-01     1.452284147915e-03
    8.846385144875e-01     1.435390296597e-03
    8.899278178652e-01     1.420141888278e-03
    8.951345614620e-01     1.407874289580e-03
    9.003234703715e-01     1.399637975576e-03
    9.055143333166e-01     1.396135232462e-03
    9.107159112754e-01     1.396135493208e-03
    9.158726590517e-01     1.398061330813e-03
    9.210501517344e-01     1.400435723396e-03
    9.262490763113e-01     1.402277713098e-03
    9.314641522874e-01     1.403594360713e-03
    9.366434742136e-01     1.404548690801e-03
    9.418250299529e-01     1.405319925151e-03
    9.470236780618e-01     1.406076084042e-03
    9.522399990566e-01     1.406982391249e-03
    9.574408592658e-01     1.408195578984e-03
    9.626453834030e-01     1.409879514728e-03
    9.678726792652e-01     1.412217169929e-03
    9.731258659966e-01     1.415375174257e-03
    9.784189862591e-01     1.419536017720e-03
    9.837558073508e-01     1.424889438125e-03
    9.891324749351e-01     1.431625123450e-03
    9.945551957224e-01     1.439951849561e-03
    1.000000000000e+00     1.450031269764e-03
    1.005419650666e+00     1.462870138296e-03
    1.010902129753e+00     1.483665323836e-03
    1.016477770636e+00     1.518699809917e-03
    1.022158722209e+00     1.574385733767e-03
    1.028011696964e+00     1.652864929638e-03
    1.034174407571e+00     1.750548822221e-03
    1.040721414512e+00     1.859394971756e-03
    1.047599091287e+00     1.966482954286e-03
    1.054885315380e+00     2.058200782033e-03
    1.062537642229e+00     2.127208720210e-03
    1.070364404490e+00     2.173505149290e-03
    1.078380409997e+00     2.200420041324e-03
    1.086499807693e+00     2.211793444820e-03
    1.094594838593e+00     2.212520771307e-03
    1.102722590719e+00     2.207525038134e-03
